"PCSI_ID","Arg1_MPO_high_PMNnegMDSCs","Arg1pos_TAMs","B_cells","Basal","Capillaries","CC3pos_CXCL13pos_Fibronectinpos_CAFs","CC3pos_HIF1Apos_CTGFpos_ECM_CAFs","CC3pos_SERPINEpos_iCAFs","CCL21_high_lymphatic_endothelial_cells","CD105_high_myCAFs","CD34pos_CAFs","CD36_high_pericytes","CD4_T_cells","CD8_T_cells","cDC1s","CleavedCaspase3pos_MDSCs","CleavedCaspase3pos_monocytes","CLU_high_endothelial_cells","Col1A2neg_myCAFs","Col1A2_Decorin_high_CD105pos_myCAFs","Col1A2_Decorin_Fibronectin_high_iCAFs","Col1A2_Periostin_Decorin_high_myCAFs","COL1A2pos_myCAFs","CTGFpos_Fibronectinpos_CAFs","CTLA4pos_TIGITpos_activated_CD4_T_cells","CTLA4pos_TIGITpos_activated_Tregs","CTLA4pos_TIGITpos_Tregs","CXCL12_high_capillaries","CXCL12_high_endothelial_cells","CXCL13pos_CAFs","CXCL13pos_CLUpos_CD105pos_CAFs","Decorin_Periostin_high_CD105pos_CAFs","ECM_CAFs","ECM_myCAFs","Endothelial_cells","Exocrine","Fibronectin_high_myCAFs","Fibronectin_pMLC2_high_myCAFs","Gamma_delta_T_cells","GZMBpos_CD8_T_cells","GZMBpos_PD1pos_CD4_T_cells","GZMBpos_tissue_resident_CD8_T_cells","HIF1Apos_endothelial_cells","HLADR_high_activated_cDC2s","HLADR_high_DCs","HLADR_high_monocytes","HLADR_high_TAMs","HLADRpos_CD8_T_cells","HLADRpos_mature_B_cells","Hybrid","iNOSpos_MPOpos_PMNnegMDSCs","iNOSpos_TAMs","MPO_high_neutrophils","MPO_high_TAMs","MPOpos_MonegMDSCs","Nonnegpolarized","PD1pos_CD8_T_cells","PD1pos_PMNnegMDSCs","PD1pos_tissue_resident_CD8_T_cells","PDPN_high_endothelial_cells","PDPN_high_myCAFs","plasmacytoid_DCs","pMLC2_YAPpos_muralneglike_myCAFs","Proliferating_HLADRpos_cDC2s","Proliferating_monocytes","S100A4pos_NonnegBasal","TAMs","Tenascin_high_myCAFs","TFhigh_Classical","TFlow_Classical","Tip_cells","Tissue_resident_CD4_T_cells","Tissue_resident_CD8_T_cells","Tissue_resident_memory_NK_cells","Vascular_smooth_muscle_cells","Veins","Venules","Vim_high_TAMs","YAP_Col1A2_high_CD105pos_iCAFs","YAP_pMLC2_ECM_high_iCAFs"
"PCSI_0903",9.3921210540047e-06,0,2.06626663188103e-05,7.87186233280863e-06,1.65889274029625e-05,2.5804998182386e-05,2.0480157287608e-07,6.96325347778671e-06,8.19206291504319e-07,0.000251701133064702,5.73444404053023e-06,0,5.11348812940256e-05,1.89929559092095e-05,5.42655883120271e-06,2.08713801200104e-06,4.38298982520219e-06,2.0480157287608e-06,8.19206291504319e-07,3.46114658160575e-05,0,0.00013475943495246,0.000235931411953244,2.60097997552621e-05,6.88755543960344e-06,2.77589355596139e-05,2.73415079572137e-05,4.30083303039767e-06,8.19206291504319e-06,6.14404718628239e-07,1.49505148199538e-05,7.57765819641495e-06,0.000309659978188632,4.71043617614983e-06,4.58755523242418e-05,5.07862085987653e-07,6.55365033203455e-06,0.000505760615896373,8.34855204800417e-07,6.26141403600313e-06,1.25228280720063e-06,8.76597965040438e-06,2.45761887451296e-06,4.48734672580224e-05,3.88207670232194e-05,5.09261674928255e-05,0.000188468562483694,3.96556222280198e-06,1.94103835116097e-05,0,8.34855204800417e-07,9.41445086939676e-05,2.29585181320115e-06,8.34855204800417e-07,1.46099660840073e-06,2.81863457723148e-05,1.73232454996087e-05,2.50456561440125e-06,2.27498043308114e-05,4.09603145752159e-07,1.06496817895561e-05,1.66971040960083e-06,7.61861851099016e-05,3.75684842160188e-06,2.44195147404122e-05,5.56829298593496e-05,4.84216018784242e-05,2.25281730163688e-06,1.77751730095679e-06,4.31682773089505e-06,9.86779877586311e-06,1.3983824680407e-05,1.29402556744065e-05,5.0091312288025e-06,2.45761887451296e-05,4.09603145752159e-06,4.30083303039767e-06,6.10714347266942e-05,0,0.000105001508747529
"PCSI_0904",0.000208859103436782,2.50997340574166e-06,0.000116833874105245,0.000188660696432619,8.74503251300957e-05,3.49588643956235e-05,0,1.70219610958824e-05,8.93652957533824e-06,0.000693644914657206,2.97884319177941e-06,1.91497062328677e-06,0.000189563490835008,9.77343132170727e-05,2.82012799564386e-05,3.2654113633771e-05,1.80233744082502e-05,3.9363285034228e-05,3.82994124657353e-06,5.7449118698603e-06,2.97884319177941e-06,0.000204476307664287,5.63852461301103e-05,1.10642747123235e-05,2.8501302473598e-05,6.4060894249325e-05,6.12794729880507e-05,2.0158627749527e-05,1.55325394999927e-05,9.14930408903677e-06,4.7023167527375e-05,2.55329416438236e-06,2.97884319177941e-05,9.78762763013236e-06,0.000112303164058098,7.80310907694097e-05,4.89381381506618e-06,0.000109578874554743,7.4209473785573e-06,3.60467488165004e-05,3.39263518272945e-06,5.55986673389457e-05,3.40439221917647e-06,3.75310267089446e-05,0.000106575854621547,0.000230913823584807,0.000292833975375892,3.14579212681185e-05,2.18400889888208e-05,1.02672487854486e-06,1.48427789244413e-06,2.45966050747885e-05,1.69631759136473e-06,2.14160095909797e-05,2.68674896069946e-05,0.000105752662490121,9.47182179542677e-05,2.60436879369994e-05,7.19310526038358e-05,4.68103930136765e-06,0.000210859543075243,0,8.09503348180828e-05,1.27223819352354e-06,1.92956126017738e-05,5.64698683199675e-06,6.70537993159876e-05,5.89987213390597e-05,4.10689951417946e-06,0.000178906810086443,3.40439221917647e-06,4.74968925582123e-05,3.95689321217176e-05,1.93200969415321e-05,5.63852461301103e-05,3.40439221917647e-06,5.53213735616177e-06,4.87691307517359e-05,0,2.76606867808088e-06
"PCSI_0905",8.74473769412784e-06,6.39858855667891e-07,0.000257347313977238,1.301311018799e-06,8.02274769882525e-06,2.00568692470631e-07,8.62445377623714e-06,6.4181981590602e-06,1.36525259974829e-05,0.000589872524556126,9.6272972385903e-06,6.01706077411894e-07,4.24439707593034e-05,2.28216325188214e-05,5.54544341578839e-06,1.06643142611315e-06,2.09020559518178e-05,0.000107931543454963,3.00853038705947e-06,3.61023646447136e-06,0,0.000223032386027342,0.000112318467783553,2.26642622491813e-05,1.10908868315768e-05,3.19929427833946e-05,3.71118136287377e-05,3.81080515694199e-06,2.65063649003463e-05,3.00853038705947e-06,9.44678541536673e-05,2.83822063489015e-05,1.98563005545925e-05,6.55859624378964e-05,9.28633046139023e-05,4.6847196676764e-06,2.00568692470631e-07,0.000119137803327555,6.39858855667891e-07,9.59788283501837e-06,8.53145140890521e-07,4.47901198967524e-06,1.20341215482379e-06,4.54299787524203e-05,6.71851798451286e-05,0.000193237374411703,0.000292833975375892,5.11887084534313e-06,1.1517459402022e-05,2.602622037598e-07,0,1.89824793848141e-05,8.53145140890521e-07,1.27971771133578e-06,4.9055845601205e-06,1.79580920594262e-05,1.27971771133578e-05,2.77272170789419e-06,4.9055845601205e-06,6.01706077411894e-07,4.41251123435389e-05,4.26572570445261e-07,4.01137384941262e-06,3.41258056356209e-06,2.55943542267156e-05,5.56829298593496e-05,2.04754833813725e-05,4.09160132640088e-05,2.602622037598e-06,4.9449818714362e-06,5.61592338917767e-06,8.74473769412784e-06,3.83915313400735e-06,2.98600799311682e-06,0.000108708231319082,6.01706077411894e-06,2.00568692470631e-06,6.10714347266942e-05,0,2.20625561717694e-06
"PCSI_0907",0.000337260914203935,2.16054397311938e-07,0.000257347313977238,4.31759937157341e-06,2.49660636915234e-05,3.30129767821798e-06,1.85697994399761e-06,1.32051907128719e-05,6.80892646132458e-06,0.000621469287924534,4.53928430754972e-06,1.03165552444312e-06,6.33039384123977e-05,1.66361885930192e-05,6.913740713982e-06,6.93890261408957e-05,2.72147684304436e-05,4.12662209777247e-05,2.26964215377486e-06,3.30129767821798e-06,0,0.000114926425422963,0.000199522178427299,1.23798662933174e-06,1.49077534145237e-05,5.68223064930396e-05,6.39255016192998e-05,4.74561541243834e-06,2.18710971181941e-05,1.23798662933174e-06,1.2586197398206e-05,1.23798662933174e-06,0.000333843727709793,2.29027526426372e-05,0.000107085843437196,3.85885443834374e-05,7.22158867110182e-06,5.096378290749e-05,2.59265276774325e-06,0,4.32108794623875e-07,4.10503354892681e-06,9.49123082487668e-06,4.23466618731398e-05,0.000106575854621547,0.000230913823584807,0.000292833975375892,7.99401270054169e-06,6.26557752204619e-06,1.61909976434003e-06,2.16054397311938e-07,4.32108794623875e-07,4.10503354892681e-06,2.39820381016251e-05,2.68674896069946e-05,3.72392945798207e-05,9.50639348172526e-06,1.14508830575327e-05,9.72244787903719e-06,1.12872631938267e-05,0.00021667096783772,0,4.91068029634924e-05,2.80870716505519e-06,3.70758065347305e-05,2.15879968578671e-06,3.456870356991e-05,3.11559968381822e-05,0.000179762293383797,0.00017783112411668,9.86779877586311e-06,1.49077534145237e-05,6.04952312473425e-06,1.49077534145237e-05,2.68230436355211e-05,7.22158867110182e-06,5.77727093688146e-06,3.69453019403413e-05,2.06331104888624e-07,0.000105001508747529
"PCSI_0909",4.9575330954769e-05,2.25342413430768e-07,9.89253194961073e-05,2.90235238563208e-07,0.000106864665971726,0,6.11792795568826e-07,1.83537838670648e-06,7.95330634239473e-06,0.000833570456105414,7.74937541053846e-06,5.09827329640688e-06,0.000223849996789359,9.77343132170727e-05,3.22966614727481e-05,3.83082102832306e-06,4.9575330954769e-06,0.000107931543454963,2.24324025041903e-06,1.22358559113765e-06,0,0.00012154283538634,4.30294266216741e-05,2.42677808908967e-05,2.8501302473598e-05,2.65904047848307e-05,6.39255016192998e-05,6.11792795568826e-07,6.93365168311336e-06,1.83537838670648e-06,9.68131013737941e-05,1.4071234298083e-05,4.69041143269433e-05,4.0786186371255e-07,0.000112303164058098,0.000249021834687232,6.11792795568826e-07,1.42751652299393e-05,4.50684826861537e-06,8.11232688350766e-06,1.57739689401538e-06,4.73219068204614e-06,8.15723727425101e-07,0.000115261427499124,5.2504782329369e-05,0.000118304767051153,0.000144669829422553,2.07315020356307e-05,4.93072694729546e-05,0,3.60547861489229e-06,6.8053408856092e-05,1.37458872192769e-05,1.71260234207384e-05,2.25342413430768e-06,3.19258762419529e-05,5.79130002517075e-05,3.15479378803076e-06,2.54636927176768e-05,1.6314474548502e-06,9.40121595857429e-05,1.12671206715384e-06,2.24324025041903e-06,2.25342413430768e-07,1.80273930744615e-06,5.80470477126416e-07,1.87034203147538e-05,2.03930931856275e-07,2.2348113369367e-05,2.90235238563208e-07,3.67075677341295e-06,3.53787589086306e-05,2.83931440922768e-05,9.68972377752304e-06,6.60736219214332e-05,2.03930931856275e-07,1.22358559113765e-06,4.25897161384152e-05,0,1.22358559113765e-06
"PCSI_0910",1.82025329652009e-05,0,3.68187598614291e-05,2.76873949545363e-05,6.8992453375475e-06,8.4324109681136e-06,8.4324109681136e-06,3.06633126113222e-05,9.58228519103819e-07,0.000215218125390718,9.0073480795759e-06,1.91645703820764e-07,4.55063324130022e-05,2.06846965513647e-05,2.6890105516774e-06,1.86162268962282e-06,1.38587466894143e-05,6.13266252226444e-06,2.1081027420284e-06,6.51595392990597e-06,1.53316563056611e-06,0.000137793261047129,5.74937111462291e-05,2.93217926845769e-05,1.01355013101687e-05,2.29600131720148e-05,2.23394722754738e-05,3.06633126113222e-06,2.28058387546709e-05,5.36607970698138e-06,2.01227989011802e-05,2.22309016432086e-05,0.000391283248974275,8.89236065728344e-05,5.80686482576914e-05,0.000143564270134633,8.99469730480647e-06,0.000408205349138227,2.89585751719105e-06,5.7917150343821e-06,6.2054089654094e-07,6.41225593092304e-06,1.14987422292458e-06,1.79956859996872e-05,2.35805540685557e-05,5.75034564127937e-05,7.9015540826213e-05,4.55063324130022e-06,2.06846965513647e-07,2.56364768097558e-06,2.06846965513647e-06,9.41445086939676e-05,6.2054089654094e-07,2.48216358616376e-06,1.03423482756823e-06,0.000192017211305071,1.63409102755781e-05,4.34378627578658e-06,1.15834300687642e-05,1.14987422292458e-06,3.23881239457091e-05,8.27387862054586e-07,4.56116775093418e-05,6.2054089654094e-07,7.86018468951857e-06,5.56829298593496e-05,2.0477849585851e-05,5.89987213390597e-05,9.74186118770721e-06,6.53730158648773e-05,5.74937111462291e-07,9.10126648260045e-06,1.13765831032506e-05,4.75748020681387e-06,3.20048325380675e-05,4.98278829933986e-06,2.68303985349069e-06,4.48857915164613e-05,0,3.0854958315143e-05
"PCSI_0911",0.000130203497580531,0,1.35446591442834e-05,4.66276307050201e-06,3.63533105546182e-06,6.05888509243637e-07,1.21177701848727e-06,3.43336821904728e-06,4.64514523753455e-06,2.80728342616218e-05,4.8471080739491e-06,8.07851345658183e-07,0.000201859113698675,9.77343132170727e-05,8.73848977050541e-06,5.68001835082852e-06,1.96616019836372e-06,4.8471080739491e-06,6.93606187862043e-06,4.8471080739491e-06,0,0.000249424102971964,0.000249424102971964,3.63533105546182e-06,1.44185081213339e-05,4.32555243640018e-05,4.21632131426886e-05,3.23140538263273e-06,1.39354357126037e-05,9.49225331148365e-06,1.21177701848727e-06,4.24121956470546e-06,0.000391283248974275,2.22159120056e-06,3.51415335361309e-05,7.77127178417002e-07,2.01962836414546e-07,0.000103001046571418,7.4209473785573e-06,3.27693366393953e-05,3.7138581524648e-06,6.55386732787906e-06,6.05888509243637e-07,2.29385356475767e-05,6.09509661492753e-05,5.68001835082852e-05,0.000167123616860916,2.05354509606877e-05,1.31077346557581e-06,2.59042392805667e-07,6.7723295721417e-06,3.27693366393953e-05,3.05847141967689e-05,3.34247233721832e-05,5.68001835082852e-06,5.72483688100525e-05,6.51017487902653e-05,3.7138581524648e-06,1.52923570983845e-05,0,5.45299658319273e-06,2.18462244262635e-07,5.85692225602182e-06,0,4.80616937377798e-06,8.54839896258703e-06,6.70537993159876e-05,2.01962836414546e-07,0,2.59042392805667e-07,3.02944254621819e-06,2.38123846246272e-05,3.75755060131733e-05,6.11694283935379e-06,1.21177701848727e-05,2.62551687338909e-06,1.00981418207273e-06,6.10714347266942e-05,0,2.08021721506982e-05
"PCSI_0914",0.000201573775903267,0,0.000257347313977238,2.53980703054143e-07,2.27636614748522e-05,1.0926557507929e-06,4.00640441957398e-06,3.64218583597635e-06,2.73163937698226e-06,0.000565995678910724,8.92335529814205e-06,1.82109291798817e-07,0.000223849996789359,6.45588880708797e-05,1.71762179271148e-05,3.59318581923551e-05,2.07299181878972e-05,4.73484158676925e-06,1.82109291798817e-07,1.63898362618936e-06,5.82749733756215e-06,0.000438165684580115,0.000108719247203894,9.10546458994087e-07,1.77685013039119e-05,3.77087083227463e-05,5.46874984575954e-05,1.0926557507929e-05,1.25655411341184e-05,2.36742079338462e-06,8.92335529814205e-06,1.2929759717716e-05,0.000108355028620296,0.000298911127284721,5.04442738282724e-05,2.79378773359558e-06,4.1885137113728e-06,0.00014313790335387,1.18456675359412e-06,9.08167844422161e-06,5.12752641451688e-06,6.31768935250199e-06,2.18531150158581e-06,0.000115261427499124,2.68501797481335e-05,5.98206210565032e-05,0.000123984653542852,1.10559563668785e-05,9.47653402875299e-06,2.53980703054143e-07,5.33055039117356e-06,4.18546919603257e-05,3.158844676251e-06,1.28328064972697e-05,1.40173732508638e-05,1.11751509343823e-05,2.70476075403992e-05,2.60436879369994e-05,1.53993677967236e-05,1.12872631938267e-05,0.00021667096783772,4.33899288124141e-06,8.09503348180828e-05,9.67396182101868e-06,2.5863040786805e-05,1.52388421832486e-06,9.67396182101868e-06,6.19171592115979e-06,5.8415561702453e-06,0.000257790413599955,1.45687433439054e-06,5.13312259890787e-05,1.59916511735207e-05,9.47653402875299e-06,9.10546458994087e-05,8.92335529814205e-06,9.4696831735385e-06,1.97427792265687e-05,5.46327875396452e-07,0.000105001508747529
"PCSI_0915",1.46951791240285e-05,4.08199420111904e-07,2.42878654966583e-05,0.000273761857089661,2.70391083307493e-05,2.30120070899994e-06,3.6435677892499e-06,9.01303611024976e-06,2.87650088624992e-06,0.000301457292878992,2.30120070899994e-06,7.6706690299998e-07,0.000223849996789359,5.57192208452749e-05,2.06140707156511e-05,8.16398840223808e-07,2.72147684304436e-05,9.01303611024976e-06,1.91766725749995e-07,1.53413380599996e-06,2.68473416049993e-06,0.000178343054947495,5.04346488722486e-05,3.8353345149999e-07,2.8501302473598e-05,6.4060894249325e-05,5.06167280938761e-05,1.22730704479997e-05,1.34236708024996e-05,1.91766725749995e-06,1.13142368192497e-05,2.83822063489015e-05,0.000212861065582494,1.15060035449997e-05,4.44898803739988e-05,0.000116907781504728,1.91766725749995e-07,1.95602060264995e-05,7.4209473785573e-06,4.4156097141668e-05,5.12752641451688e-06,4.87798307033725e-05,1.72590053174995e-06,0.000115261427499124,5.18413263542118e-05,0.000230913823584807,0.000213488296718526,2.24509681061547e-05,2.85739594078333e-06,7.6744714335708e-07,0,1.81648741949797e-05,0,2.44919652067142e-06,1.61238770944202e-05,3.58142000233304e-06,9.47182179542677e-05,1.2858281733525e-05,7.19310526038358e-05,1.12872631938267e-05,4.83252148889987e-05,4.28609391117499e-06,6.28994860459983e-05,1.07825398612992e-05,3.70758065347305e-05,0,4.04117425910785e-05,9.20480283599975e-06,0,1.79071000116652e-06,1.91766725749995e-07,5.57037267728113e-05,2.20427686860428e-05,1.93200969415321e-05,1.74507720432495e-05,4.21886796649989e-06,5.36946832099986e-06,1.77566747748678e-05,0,3.8928645327249e-05
"PCSI_0916",1.96463878631012e-05,0,5.00297551397578e-05,9.85146071237468e-06,9.79686108570814e-06,2.39923128629587e-06,9.9967970262328e-07,4.194060024578e-05,1.39955158367259e-06,0.00065059155046723,2.99903910786984e-06,5.83162916482937e-06,0.000189382041145476,5.32280043267743e-05,1.8047263269593e-05,2.9698028165153e-06,9.13785482004708e-06,1.7994234647219e-05,0,4.79846257259174e-06,1.7994234647219e-06,0.000339291291070341,5.6381935227953e-05,2.61916082087299e-05,1.165076489556e-05,1.53059068235789e-05,3.03833672766566e-05,2.59916722682053e-06,7.19769385888761e-06,0,3.79878286996846e-05,2.83822063489015e-05,1.17962204909547e-05,1.53950674203985e-05,4.71848819638188e-05,3.3702365594966e-06,7.99743762098624e-07,0.000171545036970155,6.85339111503531e-07,7.76717659704002e-06,1.59912459350824e-06,1.82757096400942e-06,5.99807821573968e-07,8.47536034559367e-05,1.553435319408e-05,6.94476966323578e-05,7.2189053078372e-05,1.09654257840565e-05,1.96463878631012e-05,5.18497932230246e-07,1.82757096400942e-06,3.12971527586613e-05,5.0258201510259e-06,3.42669555751766e-06,6.85339111503531e-07,0.00010577357817497,2.9698028165153e-05,5.71115926252943e-06,1.64481386760847e-05,4.39859069154243e-06,8.69721341282253e-05,4.56892741002354e-07,1.7994234647219e-05,5.48271289202825e-06,7.53873022653884e-06,7.51822001733857e-06,1.94179414926001e-05,1.39955158367259e-06,0.000114069545090654,3.7850349052808e-05,3.39891098891915e-06,2.51291007551295e-05,1.25645503775647e-05,7.53873022653884e-06,3.53886614728641e-05,3.19897504839449e-06,3.99871881049312e-07,3.54091874276824e-05,0,5.99807821573968e-07
"PCSI_0919",0.000245682679884553,0,8.11700815374206e-05,1.29775813554397e-05,3.38936585526621e-05,3.49588643956235e-05,1.32640385284787e-05,4.194060024578e-05,1.34825603082413e-05,0.000100744686747692,1.23590136158878e-05,5.83162916482937e-06,2.03418939132709e-05,1.63920116000144e-05,2.96241173494236e-06,2.21193409542363e-05,2.60692232674927e-05,3.38936585526621e-05,1.87257782058907e-07,8.24774681057557e-05,5.6177334617672e-07,0.000143439461057123,8.20189085418012e-05,1.83512626417729e-05,2.76491761927953e-06,2.17243527229106e-06,3.75238819759365e-06,6.74128015412064e-06,1.47933647826536e-05,0,3.78260719758992e-05,3.18338229500142e-06,9.99956556194562e-05,0.000298911127284721,8.61385797470971e-05,2.79908617470267e-06,5.6177334617672e-06,0.000133327540825942,1.97494115662824e-07,6.51730581687319e-06,9.87470578314119e-07,6.12231758554754e-06,7.67756906441518e-06,2.1329364491585e-05,1.91569292192939e-05,7.56402462988615e-05,5.72732935422189e-05,1.57995292530259e-06,2.17243527229106e-06,7.37940900603432e-06,2.17243527229106e-06,5.33234112289624e-06,4.1473764289193e-06,9.28222343615272e-06,8.2947528578386e-06,0.000475712961666303,6.71479993253601e-06,3.94988231325648e-06,1.20471410554323e-05,9.36288910294534e-07,1.25462713979468e-05,4.33899288124141e-06,1.10482091414755e-05,2.17243527229106e-06,1.77744704096541e-05,7.63387138555275e-06,2.66617056144812e-05,5.89987213390597e-05,2.0356990361474e-06,1.1959731837366e-05,4.11967120529595e-06,3.94988231325648e-06,1.59970233686887e-05,5.72732935422189e-06,6.06715213870858e-05,5.24321789764939e-06,5.4304756797083e-06,1.63920116000144e-05,3.74515564117814e-07,1.72277159494194e-05
"PCSI_0920",4.09666490510076e-06,0,0.000257347313977238,2.58089254638233e-05,4.12766879585582e-06,0,0,1.23830063875675e-05,0,3.71490191627024e-05,0,0,0.000223849996789359,9.77343132170727e-05,2.66283218831549e-05,2.04833245255038e-06,2.04833245255038e-06,0.000107931543454963,0,2.06383439792791e-06,0,0,1.44468407854954e-05,0,2.8501302473598e-05,2.25316569780542e-05,6.39255016192998e-05,0,0,0,9.68131013737941e-05,0,0,6.19150319378373e-06,0.000111447057488107,5.8991829631596e-05,0,0,2.04833245255038e-06,2.45799894306045e-05,0,0,0,5.73533086714106e-05,5.73533086714106e-05,0.000192543250539736,0.000229413234685642,2.25316569780542e-05,3.68699841459068e-05,7.3739787039495e-06,0,0,6.14499735765114e-06,2.04833245255038e-06,0,7.74267763914698e-05,7.5788300744364e-05,2.04833245255038e-06,3.89183165984572e-05,0,3.71490191627024e-05,2.04833245255038e-06,0,0,1.22899947153023e-05,0,1.02416622627519e-05,0,2.58089254638233e-05,1.4747957407899e-05,4.12766879585582e-06,5.32566437663098e-05,3.89183165984572e-05,6.14499735765114e-06,8.25533759171164e-06,0,0,2.04833245255038e-06,0,0
"PCSI_0922",3.40560884395085e-05,0,4.29162090091367e-05,1.76638227911973e-05,1.40359388891111e-05,6.88555492673372e-06,1.32640385284787e-05,1.16524775683186e-05,0,2.11863228514884e-06,0,0,3.48867247429111e-05,5.53757535601764e-06,6.92196919502205e-06,3.0456664458097e-06,6.64509042722117e-06,1.32414517821802e-06,2.64829035643605e-07,1.85380324950523e-06,1.05931614257442e-06,1.74787163524779e-05,1.05931614257442e-06,1.32414517821802e-06,2.49190891020794e-06,4.15318151701323e-06,1.55052109968494e-05,0,0,1.32414517821802e-06,5.29658071287209e-07,0,4.79340554514925e-05,0.000298911127284721,5.77327297703058e-05,2.1329899219559e-05,5.8262387841593e-06,4.76692264158489e-05,5.53757535601764e-07,2.76878767800882e-06,1.38439383900441e-06,2.76878767800882e-06,5.29658071287209e-07,7.19884796282293e-05,3.65479973497164e-05,0.000149791413380277,9.77382050337114e-05,8.30636303402646e-07,3.0456664458097e-06,1.66639837652805e-06,2.76878767800882e-07,4.15318151701323e-06,4.706939052615e-06,4.43006028481411e-06,4.98381782041588e-06,0.000475712961666303,3.0456664458097e-06,1.10751507120353e-06,3.0456664458097e-06,1.0063503354457e-05,8.73935817623896e-06,1.66127260680529e-06,2.38346132079244e-06,3.32254521361058e-06,5.53757535601764e-06,4.33263577897292e-06,1.55052109968494e-05,2.70125616356477e-05,1.66639837652805e-06,4.23265187638124e-05,2.64829035643605e-07,3.40560884395085e-05,8.58324180182734e-06,8.86012056962823e-06,3.97243553465407e-06,2.64829035643605e-07,1.58897421386163e-06,3.32254521361058e-06,0,1.58897421386163e-06
"PCSI_0923",7.19590335386866e-05,0,0.000257347313977238,2.772198727838e-07,7.8633148174524e-05,0,1.05974593227121e-06,6.35847559362728e-06,5.29872966135607e-06,0.000426653712332391,3.81508535617637e-06,4.87483128844758e-06,0.000223849996789359,9.77343132170727e-05,3.22966614727481e-05,1.00162757306597e-05,1.81874480372505e-05,6.04055181394592e-05,6.35847559362728e-07,1.58961889840682e-05,0,0.000173162485333116,6.14652640717304e-05,1.27169511872546e-06,2.8501302473598e-05,6.4060894249325e-05,6.39255016192998e-05,1.42005954924343e-05,1.52603414247055e-05,2.11949186454243e-07,2.098296945897e-05,1.16572052549833e-05,1.12333068820749e-05,6.35847559362728e-07,8.20243351577919e-05,1.9405391094866e-06,4.23898372908485e-07,3.60313616972213e-06,7.4209473785573e-06,4.4156097141668e-05,5.12752641451688e-06,3.61113098710625e-05,1.69559349163394e-06,7.9866619641839e-05,0.000106575854621547,0.000230913823584807,0.000292833975375892,3.14579212681185e-05,4.93072694729546e-05,9.82372037689975e-06,5.79889647564507e-06,4.11194477363923e-05,9.75268952722126e-06,1.37064825787974e-05,1.18613791547286e-05,1.74648519853794e-05,9.47182179542677e-05,2.34591721060187e-05,7.19310526038358e-05,6.35847559362728e-07,2.33144105099667e-06,4.33899288124141e-06,1.27169511872546e-06,3.69020684813777e-06,2.97852409885406e-05,3.6038583461894e-06,3.16303444126095e-05,3.39118698326788e-06,5.54439745567601e-06,3.24347251157046e-05,2.33144105099667e-06,5.57037267728113e-05,3.13667582091711e-05,1.89782066475657e-05,8.41438270223344e-05,5.51067884781031e-06,1.16572052549833e-05,1.660593081662e-05,0,3.60313616972213e-06
"PCSI_0927",8.01740259338825e-05,1.93190423937066e-07,7.26395994003369e-05,1.2753699784539e-06,2.52952446395919e-05,0,7.27920709053004e-07,1.81980177263251e-06,5.45940531789753e-06,0.000833570456105414,1.03728701040053e-05,7.27920709053004e-07,0.000223849996789359,5.95026505726164e-05,2.37624221442592e-05,3.67061805480426e-06,1.10118541644128e-05,8.7714445440887e-05,1.81980177263251e-07,1.14647511675848e-05,7.1279485221946e-06,0.00019253502754452,7.69776149823552e-05,1.09188106357951e-06,2.00918040894549e-05,3.41947050368607e-05,4.28882741140287e-05,1.18287115221113e-05,2.09277203852739e-05,1.09188106357951e-06,9.68131013737941e-05,1.80160375490619e-05,6.15092999149789e-05,8.5530683313728e-06,9.60855335949966e-05,9.20817124443716e-05,5.45940531789753e-07,6.15092999149789e-05,1.7387138154336e-06,1.71939477303989e-05,5.12752641451688e-06,1.52620434910282e-05,2.54772248168552e-06,0.000115261427499124,0.000106575854621547,0.000149336197703352,0.000222748558799437,1.83530902740213e-05,7.53442653354559e-06,3.57103593967092e-06,1.93190423937066e-06,5.2547795310882e-05,3.86380847874133e-07,8.69356907716798e-06,1.60348051867765e-05,6.30032769356226e-05,6.00822218444276e-05,1.29437584037834e-05,4.25018932661546e-05,1.12872631938267e-05,0.00021667096783772,4.33899288124141e-06,3.6214055275387e-05,1.07825398612992e-05,2.95581348623711e-05,6.12177589657872e-06,4.09563698746581e-05,4.53130641385495e-05,0.000179762293383797,0.000183653276897362,9.09900886316255e-07,5.57037267728113e-05,2.12509466330773e-05,7.53442653354559e-06,0.000129933846565961,6.18732602695054e-06,7.09722691326679e-06,3.03308965581194e-05,3.63960354526502e-07,9.62675137722598e-05
