PCSI_ID,PRSS1_ep,TP63_ep,CEACAM6_ep,KRT5_ep,KRT19_ep,KRT20_ep,CLDN3_ep,AGR2_ep,TFF1_ep,GATA6_ep,KRT81_ep,SPP1_ep,VCAM1_ep,S100A2_ep,INS_ep,S100P_ep,MUC16_ep,PDX1_ep,MMP7_ep,CA9_ep,TSPAN8_ep,CAV1_ep,REG4_ep,ANXA2_ep,S100A4_ep,Fibronectin_caf,p-MLC2_caf,Decorin_caf,Col1A2_caf,CD74_caf,Tenacin_caf,YAP_caf,Periostin_caf,ColIV_caf,CD34_caf,CTGF_caf,SERPINE1_PAI-1_caf,FGG_caf,Cleaved_Col1_caf,p-FAK_caf,NR2F2_caf,MYH11_caf,CD36_caf,CXCL12_caf,ESM1_caf,CCL21_caf,PGP9.5_caf,p-SMAD2_caf,CXCL13_caf,PDGFRb_caf,HLA-ABC_caf,CD105_ENG_caf,PDGFRab_caf,FN-EDA__humanized__caf,HIF1A_caf,PNAD_caf,FN-EDB__humanized__caf,HLA-DR_im,CD303_CLEC4C_im,CD79A_im,CD15_im,CD66b_im,CD278__iCOS__im,CD20_im,CD68_im,CD4_im,CD8a_im,CD24_im,CD11c_im,CLEC9A_im,FOXP3_im,TIGIT_im,IgM_im,PD-L1_im,CD103_im,CD3_im,GranzymeB_im,CTLA-4_im,iNOS_im,Arginase_im,gamma_delta_TCR_im,NKp46_im,CD14_im,CD1c_im,PD1_im,MPO_im,CASP3,CD31,CD45,CDH1,CLU,DNA1,DNA2,FAP,MKI67,PDPN,S100A9,SMA,VIM,panCK
PCSI_0645,0.763688555,-0.391913781,-0.813632421,0.135279898,-0.943179759,-0.361933846,-0.840412897,-0.499377319,-0.537756934,-0.918572805,-0.713364031,-0.806505053,-0.746915074,0.497521095,-0.508019925,-0.458432582,-0.375718028,-0.743613221,-0.914024759,-0.609200632,-0.676438295,0.396641493,-0.293295412,0.048310999,-0.637217502,0.214171121,-1.206806967,-0.221565254,-0.346357886,0.113088269,0.12799395,-0.379410635,0.326831735,-0.451696341,-0.857742933,-0.948609997,0.065829588,1.644117432,1.002323017,-1.042523796,-0.732527749,-0.365974063,-0.569059925,-0.221686948,-0.844321644,-0.552854265,-1.030536437,-1.23687168,0.640932077,-0.44523146,-0.058649747,-0.877835477,-0.325863,0.720388254,0.024025317,-0.177925853,0.504529767,0.460140082,-0.189008546,-0.211632786,-0.440866085,-0.163161529,0.430532634,-0.361714566,-0.370556785,0.11120587,-0.133582967,-0.567677811,-0.240873957,-0.011945099,0.362540924,0.309300088,0.247900389,-0.020221467,0.121302523,1.416580852,-0.377607465,-0.092993223,-0.49542426,-0.301884128,-0.254991914,-0.229589584,0.077506392,-0.370879565,-0.375772811,-0.07142322,-0.707253946,-0.227451413,0.252976395,-1.256560327,-0.457847975,1.045218095,1.056247529,0.256830186,-0.699873639,-0.2059495,-0.16590857,0.544349439,-0.165268894,-1.063812699
PCSI_0653,0.626490029,-0.352673512,1.244057602,-0.202057561,-0.546051393,-0.317308587,-0.374453349,-0.178339456,-0.596014142,-0.290108729,-0.438689292,-0.525920332,-0.035255373,-0.306012771,-0.55029593,-0.264703137,0.02387383,-0.407677953,-0.600690934,-0.587971384,-0.563727646,-0.483471734,-0.252254,-0.009480855,-0.418660303,-0.446943044,-0.177781262,-0.021853221,-0.443969349,1.984882047,-0.165736346,0.204122345,-0.279449927,0.628956147,0.881399233,0.536384745,1.571993565,-0.540203051,-0.364462601,0.235882332,0.655022771,0.553539211,1.724204019,0.570026076,-0.194594552,0.831326101,0.166341226,1.229599067,0.868588093,0.224956665,1.872390397,0.50998415,0.554740707,-0.293570008,-0.340075774,-0.153754669,0.100793075,2.027948308,1.543607791,1.849408802,-0.552664413,-0.289045388,1.284638136,1.765850936,0.895288925,1.617378727,0.738702132,1.29923173,0.571838455,-0.017684217,1.761784709,2.014036135,-0.045183177,0.413620046,1.526034659,2.060136265,1.515828087,2.043169707,0.342394515,0.254279675,1.724316955,1.713187128,0.516074355,1.528302859,1.81366683,-0.347213699,-0.516582062,1.972387009,1.570477832,0.08034214,-0.281758655,1.671858363,1.675420325,-0.484935789,0.049574286,-0.478347812,-0.34638357,-0.127147436,0.625324359,-0.043168632
PCSI_0676,0.22038027,-0.582995429,-0.329754408,-0.23935487,0.085106654,-0.14247333,-0.475847878,0.72163009,-0.039826878,0.291147308,-0.559771201,0.012442947,-0.06111973,-0.374004437,-0.740924634,0.587262403,-0.127538797,-0.443333498,0.023798636,-0.027353312,-0.541786537,-0.703698088,-0.205075616,-0.466136086,-0.733097854,-0.267601497,0.498113907,0.504423888,0.352343492,-0.311489823,-0.353960776,0.433271027,-0.663411748,0.01520928,-0.535783548,0.032932976,0.326303555,-0.407417955,-0.123131119,0.555173168,0.020699311,0.596538879,0.209477902,0.094697938,0.227434082,0.013906558,-0.35618337,0.224819488,0.076910002,0.445445977,-0.394624116,-0.667001802,0.293247558,-0.215109892,-0.406624856,-0.197096474,-0.154162957,-0.242436639,0.211603718,0.017569644,0.025038736,-0.302649337,-0.084151261,0.183164941,0.395593792,-0.264076201,-0.236446496,0.430315677,-0.099132194,-0.282816853,0.087335924,-0.171578573,-0.482294495,-0.068344511,0.028756583,-0.091510125,0.216583133,0.052831122,0.146430289,-0.119581527,0.789338835,-0.116492983,-0.402374844,0.071234427,-0.389477218,-0.574341307,-0.504570875,-0.38409109,-0.6262743,0.514829096,-0.545329905,0.167645171,0.183418896,-0.687065654,-0.166933537,-0.533563741,-0.449495974,0.183416369,-0.39322606,1.486968279
PCSI_0677,1.696488776,-1.050410844,-0.982635257,-0.271793133,-1.234571683,-0.456687882,-1.301799616,-0.894784565,-0.728287301,-1.37980654,-1.148117203,-1.023269157,-1.787484538,-0.427110776,-0.818737653,-0.555183313,-1.748634195,-1.101904709,-1.371583119,-0.655829504,-0.886137787,-1.786199306,-0.414703838,-2.84346928,-0.850655236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.207914972,-1.198818705,-1.350538722,-1.616655217,-1.260199541,-3.027619449,-3.020636477,-1.862849277,-1.066226371,-1.464636349,-0.590114771,-2.193094535,-2.478583167,-1.496260292
PCSI_0694,0.32227198,-0.528035254,-0.864036475,-0.258482506,-1.081370185,-0.386362914,-1.048727362,-0.731903334,-0.486612576,-0.811749849,-0.868002025,-0.735119586,-1.23766239,-0.389937536,1.562340776,-0.400487022,-0.993973123,-0.758248426,-0.746971283,-0.624142027,-0.765769586,0.079193877,-0.273380611,-1.607899073,-0.771147419,-0.187883842,0.293614,1.178798085,0.379849249,-0.736839614,-0.373590754,-0.542874389,-1.137251978,0.004596443,0.912293997,-0.809443474,-0.501685459,0.785161084,-0.063313498,-0.677863223,0.31121799,0.726541407,0.81446217,0.621662378,-0.375656492,-0.223068187,1.508847159,-0.153573381,-0.782431261,0.268002982,-0.841211787,-0.09491221,0.276412138,-0.519034105,-0.472342129,0.771128535,0.56734455,-0.399151103,-0.710077906,-1.036156984,-0.636314458,-0.352418881,-0.69306247,0.137326867,-0.690473324,-0.8068617,-0.523574373,-0.398227862,-0.407830729,-0.494083662,-0.669810192,-0.64540223,-0.457902794,-0.718483954,-0.670358777,-0.210100427,-0.477148258,-0.839676521,-0.497078447,-0.523148943,-0.355013044,-0.594478325,-0.420017203,-0.206964245,-0.755874995,2.149686903,-0.856863608,-0.889347784,-0.743050359,-0.757662911,-0.281394989,-0.75770819,-0.74969084,-0.886349955,-0.774637704,-0.96031239,-0.514434705,0.265622554,0.227729922,-1.056289543
PCSI_0710,0.680335517,0.260359309,1.485858263,-0.180640755,-0.535737838,1.037610403,0.566633847,1.681680167,0.89265125,0.197498686,-0.303175099,0.124638123,1.012854602,0.212158021,-0.572472127,0.909294796,0.217710709,-0.396200399,-0.976216274,0.115233516,-0.265194847,-0.54576,-0.22986652,0.380547493,0.49363871,-0.553636928,-0.011543307,-1.205989793,-1.083392084,1.984882047,-0.355504902,1.074740621,-0.623843844,0.232742085,-0.324082953,1.200221648,0.019397525,-0.500217033,0.114568387,0.687456511,1.68873138,0.98791426,0.123925507,0.48496882,-0.128090204,0.288260075,-0.012265497,1.002011758,0.812155371,1.647191646,2.077674597,0.178038942,0.720508698,-0.305391933,1.3265364609999999,-0.186566208,0.361032872,0.784387896,1.86371745,0.848661376,1.033666029,1.060354248,1.823171129,1.643494576,1.343490231,0.122545449,0.11262847,1.727786017,0.500438527,1.519104686,1.570600755,1.754226422,0.288690443,2.018764532,1.110803646,-0.118449307,1.179984868,1.064849359,0.18827748,1.264439751,1.216491234,0.726007536,-0.167664131,0.858594456,0.559326406,1.595044878,-0.459737098,0.810470629,0.418932568,0.635835247,-0.59841887,0.748936612,0.754942435,-0.238054923,1.365774351,-0.699551979,1.727610503,1.212338433,-0.069271128,1.247397582
PCSI_0729,0.347396315,0.667509656,-0.915505325,0.359495904,-0.482625594,-0.321102674,-0.772440434,-0.881837694,-0.670464509,-0.819814321,-0.555165237,-0.840385006,-0.175540869,1.553441686,-0.257142038,-0.490439101,-0.040798946,-0.664305933,-1.008395074,-0.602662848,-0.690049272,2.012118515,-0.286442851,0.883220554,-0.567243637,0.865249941,0.765624163,0.843721494,1.087934426,1.984882047,1.267803135,0.667746455,1.012174394,0.961319886,-0.007198079,0.096736235,-0.290503578,1.644117432,1.451233699,-0.251185365,0.549073898,-0.141836899,-0.254310872,1.588983518,-0.01098517,-0.090537489,-0.327721203,0.635847994,-0.046991142,1.64968839,1.503242708,-0.259055624,1.663186062,1.070948481,-0.407580035,-0.201395377,0.635572854,2.027948308,0.550654661,0.644870592,-0.611722553,-0.309668651,0.514109722,-0.423428785,0.234904522,0.974960532,0.019259038,0.60355177,-0.102298722,-0.100444224,0.47072431,1.778573828,1.031794081,0.331438314,1.44413526,2.060136265,1.109189528,1.050006501,-0.318291072,-0.350771765,0.712559323,1.023864287,1.24542344,0.220254051,1.004077145,-0.572551147,-0.556499416,0.196618838,0.300140154,0.16266909,-0.747707541,0.178131471,0.184353116,1.916489699,-0.608715308,0.903572839,-0.400406259,0.906594472,1.587897791,-0.553090389
PCSI_0780,0.056609103,-0.19122957,-0.031039355,0.227767733,-0.308627524,-0.33358382,-0.749820865,-0.47859156,-0.570213682,-0.75483668,-0.670374188,-0.742358752,-0.146497862,0.522120686,0.174999194,-0.348005707,-0.325753157,-0.672218389,0.240354667,-0.603359692,-0.700760441,0.049826314,-0.320145664,-0.185369444,-0.661162929,0.115187011,1.593175053,0.037883316,1.350142662,0.659792013,-0.026046165,-0.056015165,0.842263046,0.15329874,-0.450657045,-0.045628209,-0.498612608,0.198910093,0.105446024,1.403803174,0.697100622,0.349590896,-0.459198749,0.9622302,-0.047970377,-0.21469572,-0.094841504,0.640087261,-0.8754799,-0.110840011,0.337744133,-0.287755118,-0.116799338,0.213007524,0.590763606,-0.186074578,-0.101181869,0.620878284,0.826748701,0.232745619,-0.148842056,0.364081783,0.559727741,0.691726362,0.996260085,0.22335788,1.626361165,0.014764999,0.453663655,1.519104686,0.069111451,1.114412846,-0.339358512,0.375333526,0.582613165,0.291923665,0.424980285,0.020340237,-0.035116415,0.362742541,0.433441776,0.054684580000000003,0.126956061,0.072955027,0.296251459,0.369005992,-0.649410452,-0.093725472,0.295214957,0.133508391,-0.621838776,0.004178907,2.05445112758196e-5,-0.707991469,0.104970077,-0.002866427,0.482463561,0.390621775,0.710461019,0.285167638
PCSI_0807,0.549702928,-0.886563177,-0.29057213,-0.213003016,-0.89691994,-0.382911757,-1.120614177,-0.800658999,-0.672289201,-0.997323383,-0.919545736,-0.65039548,-1.272123209,-0.402833823,-0.737393463,-0.526532396,-0.827545699,-0.86169772,-1.098480333,-0.524511041,-0.81324377,-0.262260252,-0.364158621,-0.987414172,-0.800343491,-0.320659397,-0.619310625,0.507482683,1.975825672,-0.961318845,-0.45954964,-1.387730431,-0.430900585,-1.140769744,-0.439452711,-0.443320115,-0.919810769,-0.730296897,-1.291823116,-0.89384884,-1.206460588,-0.807389487,-0.983694941,-0.751275612,-0.925799911,-0.89585076,-0.177279415,-1.248084857,-1.124536678,-0.366011538,-1.169559501,-0.077753203,-0.514920373,-0.42676399,-0.494864175,-0.319701921,-0.88162701,-0.849280902,-0.815848303,-0.651443561,-0.488814417,-0.297775551,-0.349979559,0.781821558,-0.7998233,-0.870152154,-0.857426658,-1.175627543,-0.385752939,-0.341409925,-1.150623117,-0.697407735,-0.454547093,-0.584158424,-1.503642016,-1.279213216,-1.375901538,-1.592624776,-0.732075999,-0.688267123,-1.173820922,-1.632966904,-0.882860618,-1.425610903,-1.41144179,-0.794942547,-0.876351957,-1.380921065,-1.043808856,-1.192105902,-0.884041793,-2.228758435,-2.221970354,-1.094154336,-0.85355365,-0.815906538,-0.542838925,0.417750128,-0.589750321,-0.911559259
PCSI_0808,0.395402122,0.407364248,1.883896765,-0.186687153,-0.395035943,-0.323766864,-0.565510302,-0.325720597,-0.377617104,-0.770279183,-0.572085589,0.117652034,-0.090402623,-0.367195843,-0.469859144,-0.0579496,-0.097344859,-0.659056614,0.088701599,1.642127503,-0.518255204,0.361083361,-0.270535333,-0.192717912,-0.676644384,1.665231342,1.637895491,-0.46879264,0.157665693,-0.511821442,-0.166509405,0.451449487,0.571125043,0.017889359,-0.79100922,1.663788025,-0.510375517,0.032537521,0.544115508,0.995862868,1.086656118,-0.118906508,-0.646548545,1.259962252,-0.029023479,0.300457399,-1.002321956,0.072885452,1.883033987,0.344755583,0.337534489,-1.22215871,0.030103647,1.108301797,1.3265364609999999,-0.186223295,1.449319019,-0.855302293,1.888954247,0.871685468,1.757662848,1.312016072,2.13641568,1.765850936,1.303637908,-0.525492774,-0.436248689,0.129316582,0.04812289,1.519104686,0.016343346,0.241909922,-0.222957249,2.018764532,0.520526017,1.271422409,0.209071262,0.431130901,0.51117091,0.605549147,0.031475851,-0.145616341,-0.458787275,-0.440627503,-0.00513219,2.190261833,-0.369254379,-0.575820357,0.192750098,-0.781247734,-0.128771537,-0.29817787,-0.297544396,0.757310108,-0.14604469,-0.714991114,1.727610503,0.336195577,0.833510815,-0.386961038
PCSI_0809,1.286327405,0.091548615,0.40120762,-0.06470245,0.242735668,-0.30905823,-0.300054812,-0.018088955,-0.407603506,-0.016898051,-0.492875807,-0.242654134,0.645511061,-0.333633,-0.664191398,0.456240285,-0.112809631,-0.38961088,-0.354974757,0.189567427,-0.542468992,-0.100513663,-0.256215904,0.148641563,-0.569873504,0.383611537,-0.189206371,-0.614123283,-0.444572367,-0.372429849,-0.155292502,0.181788051,0.520253739,0.545266081,0.717215673,0.628769546,1.617212492,0.634695883,0.566080213,1.307807448,1.385553281,0.221147154,0.528205783,0.60622746,0.146095643,0.016993457,-0.232488875,0.280461551,0.127911049,0.416104712,0.744618644,0.507630321,0.43672932,0.387506145,0.505802934,-0.141559413,0.686452749,-0.643293792,1.169663584,0.412970613,1.714846363,0.855038549,1.439452885,1.747640191,0.236757608,0.375425586,0.268134658,1.456473998,0.110796755,1.208209193,0.75061141,0.39070146,-0.065306738,1.508772396,0.412170023,-0.115898471,0.549127942,0.391569463,0.295844675,1.190702121,1.591639336,0.777718521,0.072466366,0.1577866,0.53264309,1.114904895,-0.334191858,0.504599215,0.093226894,0.591227222,-0.495656169,0.791578213,0.788040713,0.505277038,0.457902941,-0.373169834,0.888596602,0.129518047,0.014370307,0.969668099
PCSI_0810,0.283406539,2.056143408,0.180714906,0.359495904,0.618653478,-0.292090105,1.348178591,1.351340432,-0.491805695,-0.047051318,-0.336706639,0.347500143,0.771462591,1.620662854,1.417407225,1.047125259,1.328433185,-0.20649857,-0.696316651,-0.504554514,-0.510306293,2.012118515,-0.224068804,1.606254806,-0.557619301,0.065015895,-0.84366253,-0.957146153,0.075567829,1.984882047,1.286297924,0.618533263,0.15852521,1.537870092,-0.140530431,0.906446701,1.624532641,-0.017359994,0.21542694,0.882981949,1.496096923,0.459505487,0.515235031,0.985485076,0.545228117,0.831326101,-0.320857106,0.03601022,0.090202176,0.073532248,2.077674597,0.181278669,-0.088370352,0.50749085,-0.138952487,-0.194187191,0.500906696,-0.078775025,0.300929304,0.184256539,-0.450911359,-0.215645435,0.995794828,0.513837871,0.061960201,0.162751797,-0.156774646,1.195638426,0.193423272,0.044207707,1.302520461,0.467797253,-0.433385822,-0.299641269,0.26119112,-0.40134655,1.364899546,0.584794434,-0.167259126,0.047125778,1.184573886,0.893238605,1.162051975,0.538074663,0.920062776,-0.414712637,0.051309431,1.972387009,0.126843652,1.407760145,-0.474145371,0.113280235,0.113021681,-0.203466346,1.365774351,0.180398372,-0.232768759,-0.327482545,-0.278626871,1.242040085
PCSI_0811,0.441893241,-0.448359922,1.775228499,-0.007557923,-0.177131678,1.037610403,-0.222788508,1.191780103,0.772244217,-0.407354094,-0.575459193,1.021957394,0.044854772,0.187261225,-0.176725089,-0.072718292,0.998563643,-0.542125488,-0.738583905,-0.317265149,-0.652772311,-0.574657241,-0.186800861,-0.26881309,-0.525347179,-0.198931457,0.132050266,-0.53807313,-0.303220368,-0.547384184,-0.184238004,0.240981176,-0.055086282,-0.679731369,-0.502025972,-0.207712542,0.008045844,-0.201036381,-0.454100985,0.051327689,0.026893188,-0.220230202,-0.012123301,-0.321088787,-0.225462478,-0.280150173,0.160635945,-0.401608439,-0.167400854,-0.486931943,-0.421825495,0.734555624,-0.221646705,-0.395247906,-0.219747349,-0.103420729,-0.401305621,-0.022776971,0.269459868,-0.272223001,-0.046431726,-0.177558444,0.18873049,0.390578231,0.21306049,-0.060514253,-0.392674623,0.497783562,0.088268965,1.026057228,0.166809403,0.70196216,-0.202088603,0.260201413,-0.137893494,-0.614553468,0.389404877,1.259651765,0.089733782,-0.134241572,0.452679792,0.013688084,0.103480763,-0.410754406,0.066591055,-0.161966831,-0.6260462,-0.698174499,-0.606378105,-0.530632795,-0.25252262599999997,-0.146573266,-0.145115348,-0.81211221200000006,0.4703567,-0.263319814,0.058556587,-0.457956941,-0.457633064,1.090768973
PCSI_0822,1.696488776,0.501480628,-0.642817027,-0.206066089,0.247340957,-0.108048326,-0.342455311,0.447193036,0.089698371,0.473246241,-0.289198916,0.179472403,0.54951405,-0.339805405,1.752219728,0.159492488,0.128604213,-0.126875875,-0.580310693,1.642127503,-0.250462998,0.03093611,-0.112935222,0.226710453,-0.641912773,-0.821889041,1.27951259,0.301889087,-0.749945802,0.29860057,-0.392816268,1.037903948,-0.747182409,-0.180128101,1.583816514,0.858980482,0.683564538,-0.850249404,-0.496946192,1.674312961,0.60889754,0.281966876,2.038940112,0.141260904,1.357071997,0.342331698,1.25136374,1.182414487,0.203751401,1.206333986,0.324873586,0.943943594,1.651759807,-0.61047748,-0.410192346,-0.178695967,-0.404766105,0.826201257,0.721001759,0.110402401,-0.288193023,-0.300080347,0.192431078,0.369092327,-0.238895766,0.568002777,0.21141177,1.403033272,0.113766942,-0.086406874,1.267192812,1.414588478,1.281134325,0.034275206,0.908652281,0.267157173,0.96518978,1.321241048,-0.120980481,0.770777579,1.74668104,0.577424331,0.977912547,1.025224486,0.625159676,-0.546908762,-0.593185249,0.392335814,-0.018046626,0.572295618,0.818914143,1.671858363,1.675420325,-0.434503578,-0.044334962,-0.659301443,-0.475812624,-0.765538784,0.859701722,1.336584825
PCSI_0826,0.461280435,-0.188723232,0.297175121,-0.195524162,-0.390955468,-0.311558309,-0.645641166,-0.1673642,-0.653338633,-0.853183698,-0.553479549,-0.100249584,-0.008707369,-0.252326506,-0.281408183,0.015921669,1.328433185,-0.344722627,-0.509686851,0.912442485,-0.512473759,2.012118515,-0.289087039,1.232117287,-0.385383461,0.068060532000000007,0.642481376,-0.466167802,-0.450101188,-0.511627873,-0.088092702,1.095357834,-0.18328718,-0.175935776,-0.704449067,0.67757286,-0.005602997,-0.439924825,-0.314996844,0.773419378,0.540049183,0.103685136,-0.376692357,0.866507681,0.670843487,0.044278318,0.023367048,1.154501957,-0.228207688,-0.827782981,0.125926166,-0.654129827,0.140129002,0.285910935,-0.207301764,0.046323391,0.76189129,0.068155495,0.186329793,-0.263987063,-0.34133052,-0.275838159,0.081864154,0.156593208,0.21321225,-0.100025487,-0.247151926,0.597627213,0.130503847,-0.060497078,0.460757442,0.236015496,-0.444299968,-0.079615477,0.361148078,0.349775274,0.578861502,0.212125855,0.367096314,-0.134650734,0.510797313,1.024646481,0.476377206,0.302982886,0.61075968,-0.326216893,-0.264950544,-0.058095148,-0.333844187,0.019955115,-0.522848936,0.596638325,0.608569098,0.169254916,1.365774351,1.293492736,-0.27751124,-0.164763867,0.981195622,0.277247094
PCSI_0827,-0.011310461,2.056143408,-0.11479742,-0.22515076,-0.568931197,-0.328630212,-0.401582172,0.302707284,-0.415077198,-0.500509667,-0.528389374,-0.549863479,-0.006329865,-0.363141924,-0.707105848,0.230093352,-0.278060235,-0.644880161,0.286667979,-0.480902958,-0.592309176,-0.294212419,-0.300389845,-0.075022024,-0.676728329,-0.040808511,-0.461104317,-0.422738033,-0.624242258,0.509035025,-0.02198792,0.447544886,0.190862242,0.545578547,0.799369329,1.090097229,1.624532641,1.46000364,0.724588963,-0.479215781,0.406461632,1.046604496,0.332984033,0.4552412,-0.473749709,-0.201794622,-0.117167782,0.528018161,-0.44780252,0.115299041,1.256189069,-0.530067028,-0.28440582,0.297525981,1.271842589,-0.201594125,0.326384333,0.304157641,0.877403479,0.066380338,0.289701197,0.400917822,0.756030544,0.671018376,-0.06354405,-0.043538817,0.006383347,1.727786017,-0.046564255,0.616678166,0.597212114,0.468581046,0.332388746,0.37558696,0.549208184,0.946284007,0.144508903,0.659746777,-0.156086771,0.494316613,0.42783308,0.420109451,-0.079200663,0.418669466,-0.024301901,0.85423637,-0.603352011,-0.001947042,0.1799305,0.318711141,-0.483995389,0.63645348,0.636467072,0.667667786,-0.040323134,-0.855762398,1.727610503,1.080571733,-0.050707014,0.257707482
PCSI_0835,-0.809812627,-0.825538978,-0.271694619,-0.255614902,-1.043873987,-0.363045127,-0.661679289,-0.181211945,-0.676037786,-0.936250303,-0.671497102,-0.198791636,-1.215675271,-0.376863341,-0.779705248,1.172341145,-0.760112757,-0.878627122,-1.184078697,-0.427477413,-0.659832466,-1.304606685,-0.335482601,-2.047057785,-0.747905752,-0.212806076,-0.971331346,-1.071800578,-0.772043473,-0.612305467,1.286297924,-0.9831644,-0.315003148,-1.10494922,-0.952876803,-0.361831575,-0.862493651,-0.790981478,-0.306062816,-0.58588892,-1.066508587,-0.52491915,-0.540061288,-0.911661635,-0.800787696,-0.022429893,-1.13897753,-1.116692462,0.529034999,-1.406097664,-0.570364726,-1.729554461,-2.068711661,-0.176333353,-0.491718063,-0.284683721,-0.561928175,-1.051211346,-0.162554665,-0.729758068,-0.514489699,-0.349777603,-0.082711193,-0.211004901,-0.475384558,-0.724960523,-0.349341442,-0.848198301,0.571838455,-0.144436619,0.811935549,1.242850003,0.93687824,-0.400305703,-0.102329459,-1.082815328,1.489484344,0.669513211,-0.555860847,-0.642660254,0.282942279,-0.14948563,-0.508361448,-1.169940379,0.765613617,-0.779402859,-0.797005792,-1.280187521,-0.943698488,1.190074834,1.644674079,-1.339304905,-1.343934181,0.041164364,-0.614068302,-1.052805921,-0.556667839,-1.054234935,-1.785632409,-0.906612974
PCSI_0836,0.635421908,-0.533138195,-0.357621081,-0.208359413,1.525265527,-0.299117191,0.120269496,1.560313729,1.459362754,-0.405972822,-0.398665627,-0.763249266,0.153739352,-0.329004785,1.126524655,0.446702292,-0.28448979,-0.475689405,-0.642808767,0.182975548,-0.47051533,-0.054757497,0.487767989,0.680562153,-0.625883102,-0.681901867,-0.381214411,-0.080349051,-1.094547052,0.617507171,-0.417826069,0.028725001,-0.979804771,0.183465146,0.754249881,0.169943557,0.081231593,-0.962079801,-0.622563541,-0.46750928,0.056544747,0.185788086,1.072218487,0.321652831,0.190051494,0.215745368,1.153781913,-0.264874015,-0.433581116,1.105186917,0.261760925,1.58276882,1.319337898,-0.627999899,-0.409379536,-0.201624058,-0.30430003,0.055697894,0.425023561,1.067614818,-0.55116601,-0.315326244,0.078822769,0.14311534,-0.501274851,0.436005492,1.626361165,0.863286239,-0.235755545,-0.192841205,0.766869341,0.525186676,0.250923042,-0.350129305,0.886356877,0.020491984,0.690373382,1.333383497,-0.08554073,-0.051296929,1.426368363,0.364255473,-0.013654753,0.91517404,0.531492701,-0.586723092,-0.659801935,0.493980346,0.194793147,0.256766819,0.177123657,1.047535004,1.058605409,-0.785011138,-0.691609568,-0.580200788,-0.45893277,-0.236543741,1.220452715,2.075074784
PCSI_0841,0.655974282,0.098798346,0.089892796,-0.207373588,-0.969871008,-0.328133268,-0.361957123,1.681680167,-0.320041994,-0.800923546,-0.425686909,-0.18076058,-0.686215988,-0.310971036,-0.493663136,1.172341145,-0.165916783,-0.652162808,-0.968223247,-0.031900802,-0.456387696,-0.901042211,-0.294945093,0.127094639,-0.669457495,-0.633597548,-0.326970769,-0.760829641,-0.492796917,1.008651185,-0.086870835,-0.292504933,-0.173119284,0.066238961,-0.673173668,1.691356232,0.051515851,-0.619125,-0.682645888,-0.474601706,0.186462821,-0.209649926,-0.533121358,-0.461947935,-0.633771657,0.147925955,-1.064224828,-0.720985766,0.27858846,-0.487459375,2.036587205,-1.194651533,-1.318009367,-0.238787648,1.3265364609999999,0.025480553,-0.272092268,-0.065568075,1.888954247,0.152369845,2.065983308,1.312016072,2.13641568,1.101881405,1.346618678,0.02747488,1.116930249,0.211132224,0.10803355,1.295699751,1.003788513,0.775736877,0.643658982,2.01211669,1.526034659,-0.081073246,1.560819236,1.312954323,1.426808321,1.288377261,0.904516949,0.492370727,0.164022685,0.609347246,1.180917173,2.190261833,-0.36045363,-0.220703806,1.145399699,0.92832824,-0.519055157,0.488555114,0.497092052,-0.241805483,0.089300979,-0.976511683,1.727610503,-0.673889497,-0.411851376,-0.248620693
PCSI_0848,0.601048864,0.038735488,1.712112207,-0.190110449,-0.631608993,-0.278801448,-0.287270652,0.547144015,-0.263745408,-0.311219055,-0.355745043,-0.482156141,0.039330623,-0.339500698,-0.095825634,1.085825596,1.01594021,-0.266098039,2.011132272,-0.537475153,-0.500712644,1.425491887,-0.127388168,0.892184183,-0.617370908,0.740311661,1.007548592,0.944484747,0.60919103,0.067184769,0.290044178,1.59998863,1.823195913,1.452834714,0.722335215,0.451198207,0.434433342,-0.207209348,0.527485012,0.319562664,1.066627895,0.938795679,0.805756127,1.365985341,0.583806471,0.454879128,1.508847159,0.932797239,-0.308905454,1.64968839,1.264334193,0.338418257,1.610135407,1.17203762,-0.205278501,-0.159260171,1.449319019,0.646077409,0.836707011,1.076351084,-0.462011357,-0.265921925,0.247886937,0.201469752,0.110228919,0.658938987,0.204889197,0.983180744,0.355478109,-0.013373532,1.179407161,1.037143068,-0.191830989,0.315073348,1.398721872,2.060136265,1.013292477,1.241539892,0.866418519,0.329693811,0.508010998,0.979834697,0.751523281,1.528302859,0.942866923,-0.369318322,-0.420065991,0.712123056,0.00399,0.840837981,-0.45143535,0.78911392,0.803985102,1.916489699,-0.259682372,-0.333783118,-0.163600998,1.777472674,1.266187398,0.108528798
